548.88444,0.787679354478,0,4.0,0.668,94.812,0.0,11.0,0.32,0.0,0.479,540.218
296.82893,0.540630686225,1989,4.0,0.781,123.227,0.0,6.0,0.824,0.0,0.791,293.599
154.09587,0.452024988052,0,1.0,0.0,101.622,0.0,4.0,0.702,0.0,0.597,151.348
218.22649,0.423524794795,1993,4.0,0.0,120.742,0.0,0.0,0.0,1.0,0.0,202.159
208.71791,0.509058250572,2007,1.0,0.0,145.642,0.0,9.0,0.803,1.0,0.635,198.356
233.22077,0.572828600239,2006,4.0,0.096,142.028,0.0,2.0,0.096,0.0,0.265,222.064
260.88444,0.498077454008,2008,4.0,0.746,154.402,0.0,7.0,0.433,0.0,0.513,242.747
65.64526,0.615784798164,2009,4.0,0.033,96.779,0.0,4.0,0.331,0.0,0.141,59.298
222.1971,0.550762084656,1999,4.0,0.631,111.931,0.0,2.0,0.0,1.0,0.1,222.197
194.97751,0.470709351816,2006,1.0,0.0,149.599,0.0,2.0,0.733,1.0,0.703,180.791
259.29098,0.604655128135,0,4.0,0.376,84.518,0.0,9.0,0.508,1.0,0.725,259.291
167.57506,1.08250255673,2007,4.0,1.0,102.702,0.0,6.0,0.382,1.0,0.401,164.827
200.80281,0.550762084656,1999,4.0,0.503,156.768,0.0,11.0,0.194,0.0,0.504,200.803
148.63628,0.346155672121,1959,4.0,0.0,86.294,0.0,0.0,0.043,1.0,0.284,146.477
315.01016,0.441552499471,1992,3.0,0.341,168.65,0.0,1.0,0.712,1.0,0.616,307.467
237.5571,0.611806758087,1983,4.0,0.122,149.182,0.0,1.0,0.342,0.0,0.432,227.306
307.17342,0.547609033098,2008,3.0,0.89,184.37,0.0,4.0,0.504,1.0,0.52,297.366
249.39057,0.412069262788,1998,4.0,0.0,130.289,0.0,9.0,0.275,1.0,0.27,231.027
219.42812,0.509058250572,0,1.0,0.504,84.036,0.0,0.0,0.546,1.0,0.658,201.352
113.76281,0.568975491933,2002,4.0,0.444,204.669,0.0,2.0,0.942,1.0,0.888,108.524
264.25424,0.509058250572,2005,4.0,0.757,125.961,0.0,3.0,0.432,1.0,0.585,256.029
275.27791,0.547609033098,2008,4.0,0.869,121.926,0.0,6.0,0.404,0.0,0.298,252.61
253.6224,0.509058250572,2002,1.0,0.802,84.814,0.0,2.0,0.901,1.0,0.804,236.089
214.02077,0.423524794795,1993,4.0,0.895,112.957,0.0,4.0,0.0,1.0,0.0,206.867
178.33751,0.677482479432,2009,1.0,0.0,117.196,0.0,2.0,0.429,0.0,0.361,178.338
266.4224,0.572828600239,2006,3.0,1.0,109.987,0.0,9.0,0.0,1.0,0.288,249.911
215.66649,0.491346146483,2007,5.0,0.894,111.961,0.0,10.0,0.667,0.0,0.325,200.783
211.46077,0.499641496361,0,4.0,0.833,110.984,0.0,3.0,0.584,0.0,0.454,200.922
257.30567,0.498424097863,2009,4.0,0.338,119.709,0.0,5.0,0.035,0.0,0.393,247.705
201.56036,0.787679354478,0,4.0,0.585,144.032,0.0,2.0,0.295,1.0,0.457,194.136
262.42567,0.585385207487,2007,4.0,0.426,165.793,0.0,3.0,0.416,1.0,0.58,252.302
201.97832,0.548694216796,2008,5.0,0.798,115.989,0.0,2.0,0.171,1.0,0.35,188.9
281.44281,0.509058250572,2007,4.0,0.138,92.965,0.0,2.0,0.301,0.0,0.473,263.227
228.88444,0.509058250572,0,4.0,0.242,117.029,0.0,8.0,0.543,1.0,0.578,217.147
289.54077,0.579441937886,2001,3.0,0.687,107.825,0.0,11.0,0.876,1.0,0.497,283.359
290.48118,0.740373515795,0,4.0,0.883,121.931,0.0,4.0,0.162,0.0,0.256,279.081
210.96444,0.499641496361,2005,4.0,0.0,125.326,0.0,1.0,0.751,1.0,0.673,202.461
355.73506,0.740373515795,0,5.0,0.488,70.818,0.0,7.0,0.125,0.0,0.441,351.951
166.00771,0.757673698624,2001,1.0,0.217,162.191,0.0,2.0,1.0,1.0,1.0,163.596
224.93995,0.412069262788,2006,5.0,0.765,153.905,0.0,2.0,1.0,1.0,0.95,217.873
226.0371,0.561861499693,2002,4.0,0.243,180.966,0.0,10.0,0.02,1.0,0.457,218.598
186.25261,0.509058250572,0,1.0,0.0,94.586,0.0,6.0,0.888,1.0,0.678,174.835
188.94322,0.53979605024,0,3.0,1.0,95.511,0.0,4.0,0.919,1.0,0.871,176.756
259.13424,0.509058250572,0,4.0,0.532,113.073,0.0,4.0,0.44,0.0,0.494,249.719
208.1171,0.509058250572,2007,5.0,0.557,85.748,0.0,7.0,0.432,1.0,0.58,201.468
146.49424,0.593106449538,0,4.0,0.323,214.356,0.0,6.0,0.635,1.0,0.649,136.928
263.60118,0.579441937886,2001,4.0,0.777,186.459,0.0,2.0,0.427,1.0,0.652,254.636
163.05587,0.491346146483,2007,4.0,0.0,165.001,0.0,2.0,0.841,1.0,0.707,158.221
232.46322,0.579441937886,1999,4.0,1.0,90.587,0.0,4.0,0.142,0.0,0.312,227.677
286.6673,0.427529674147,1985,4.0,1.0,115.534,0.0,1.0,0.543,1.0,0.437,281.919
197.01506,0.548694216796,2008,4.0,1.0,101.776,0.0,5.0,0.328,1.0,0.379,192.424
227.5522,0.550762084656,1999,4.0,0.0,152.709,0.0,2.0,0.488,1.0,0.516,219.353
494.34077,0.787679354478,0,7.0,0.625,116.79,0.0,2.0,0.478,1.0,0.696,485.053
200.46322,0.547609033098,2008,4.0,0.594,94.146,0.0,1.0,0.763,1.0,0.838,187.089
244.50567,0.509058250572,2005,1.0,0.095,127.86,0.0,6.0,0.831,1.0,0.616,233.575
194.87302,0.540630686225,1987,1.0,0.034,165.006,0.0,5.0,0.351,0.0,0.318,188.285
294.5824,0.440266085322,0,4.0,0.473,98.021,0.0,2.0,0.114,1.0,0.371,283.057
205.16526,0.332759287961,0,5.0,0.808,170.017,0.0,9.0,0.504,1.0,0.5,195.495
300.56444,0.788805935162,2003,3.0,0.964,151.544,0.0,4.0,0.428,1.0,0.494,285.965
392.35873,0.489630459363,1997,4.0,0.438,105.004,0.0,9.0,0.511,1.0,0.41,386.705
134.29506,0.609844471409,2008,1.0,0.0,75.621,0.0,7.0,0.254,1.0,0.113,126.119
310.9873,0.787679354478,0,4.0,0.0,132.794,0.0,7.0,0.278,1.0,0.26,296.931
340.21832,0.423524794795,1993,1.0,0.0,113.703,0.0,9.0,0.722,1.0,0.629,310.137
172.5122,0.628702719326,0,1.0,0.0,191.859,0.0,7.0,0.643,1.0,0.673,172.512
120.16281,0.694128502959,2003,4.0,0.018,178.895,0.0,4.0,0.497,1.0,0.454,115.061
223.42485,0.539207384932,2007,4.0,0.329,107.887,0.0,7.0,0.646,1.0,0.548,216.491
353.30567,0.507965802159,1997,4.0,1.0,119.967,0.0,0.0,0.657,0.0,0.539,341.42
169.66485,0.694128502959,2003,4.0,0.833,161.187,0.0,7.0,0.483,1.0,0.627,159.033
146.99057,0.509058250572,0,4.0,0.0,91.946,0.0,7.0,0.106,1.0,0.307,132.313
122.87955,0.524949698458,2007,3.0,0.511,89.825,0.0,4.0,0.0,0.0,0.183,116.547
257.33179,0.524949698458,2005,4.0,0.719,91.665,0.0,7.0,0.488,1.0,0.131,251.693
276.81914,0.524949698458,2007,4.0,0.525,85.965,0.0,1.0,0.436,0.0,0.546,267.064
333.08689,0.524949698458,2010,4.0,0.561,121.419,0.0,4.0,0.56,1.0,0.604,315.228
183.40526,0.524949698458,2005,4.0,0.794,181.983,0.0,8.0,0.869,1.0,0.691,180.402
239.67302,0.524949698458,2007,4.0,0.118,171.975,0.0,4.0,0.657,0.0,0.478,235.7
234.94485,0.524949698458,2007,4.0,0.998,93.936,0.0,7.0,0.563,1.0,0.371,234.945
191.13751,0.524949698458,2007,4.0,0.823,181.394,0.0,7.0,0.372,0.0,0.349,188.552
253.90975,0.524949698458,2007,3.0,0.79,72.849,0.0,1.0,0.255,1.0,0.203,249.928
371.51302,0.524949698458,2007,4.0,0.617,187.886,0.0,4.0,0.327,0.0,0.382,361.628
259.49995,0.524949698458,2007,4.0,0.637,116.433,0.0,2.0,0.772,0.0,0.642,259.5
94.64118,0.524949698458,2007,4.0,0.0,186.34,0.0,2.0,0.484,1.0,0.442,91.8
37.95546,0.524949698458,2007,1.0,0.0,191.248,0.0,9.0,0.306,1.0,0.238,35.823
208.53506,0.524949698458,2005,4.0,0.652,176.038,0.0,10.0,0.254,0.0,0.432,192.639
191.21587,0.524949698458,2007,4.0,0.0,164.506,0.0,10.0,0.624,0.0,0.574,187.588
245.26322,0.524949698458,2005,4.0,0.506,180.138,0.0,1.0,0.741,0.0,0.592,245.263
251.66322,0.524949698458,2007,7.0,0.516,68.058,0.0,1.0,0.461,1.0,0.308,249.15
301.63546,0.524949698458,2007,7.0,0.515,198.362,0.0,0.0,0.481,1.0,0.41,296.095
113.05751,0.524949698458,2007,4.0,0.308,163.806,0.0,6.0,0.478,0.0,0.471,113.058
255.63383,0.524949698458,2005,4.0,0.321,176.093,0.0,8.0,0.0,0.0,0.0,250.677
181.36771,0.524949698458,2005,4.0,0.655,128.189,0.0,4.0,0.412,0.0,0.391,175.636
290.97751,0.581817928242,2009,4.0,0.326,125.11,0.0,0.0,0.447,1.0,0.489,278.018
225.38404,0.581817928242,2009,4.0,0.373,156.093,0.0,11.0,0.592,0.0,0.436,220.096
103.05261,0.677482479432,2005,1.0,0.0,126.891,0.0,7.0,0.545,1.0,0.552,98.54
260.64934,0.544627692848,2006,4.0,1.0,120.03,0.0,10.0,0.568,0.0,0.727,250.688
233.50812,0.581817928242,2009,4.0,1.0,155.676,0.0,10.0,0.539,1.0,0.559,223.028
293.17179,0.459086907928,2006,3.0,0.349,114.99,0.0,1.0,0.0,1.0,0.391,274.698
204.09424,0.639029207853,0,4.0,0.0,136.003,0.0,11.0,0.77,1.0,0.745,186.485
514.0371,0.459086907928,2006,4.0,0.363,133.926,0.0,8.0,1.0,1.0,0.893,499.926
278.80444,0.639029207853,0,4.0,0.51,240.252,0.0,0.0,0.507,1.0,0.518,274.309
378.38322,0.459086907928,2006,4.0,1.0,88.025,0.0,3.0,0.86,0.0,0.81,364.669
297.61261,0.497023520673,2009,4.0,0.634,97.978,0.0,7.0,0.116,0.0,0.4,288.253
183.64036,0.453670490964,2009,3.0,0.969,103.844,0.0,0.0,0.596,1.0,0.699,172.623
414.69342,0.577187869448,0,4.0,0.0,121.496,0.0,9.0,0.473,0.0,0.567,399.197
315.92444,0.350213824944,0,4.0,0.482,77.802,0.0,0.0,0.59,1.0,0.502,315.924
238.62812,0.443512831682,1984,4.0,0.586,134.395,0.0,10.0,0.273,0.0,0.316,227.794
220.86485,0.553782209471,2006,3.0,0.35,85.023,0.0,7.0,0.692,1.0,0.591,218.146
191.68608,0.373060492812,2003,3.0,0.014,136.878,0.0,7.0,0.412,1.0,0.496,187.002
330.13506,0.512328858933,1998,4.0,0.0,127.942,0.0,10.0,0.492,0.0,0.545,330.135
383.00689,0.37045396623,1990,4.0,0.352,113.606,0.0,7.0,0.01,0.0,0.0,374.213
299.85914,0.575960611719,1997,4.0,0.825,141.032,0.0,9.0,0.658,1.0,0.521,299.859
215.43138,0.357618692452,1981,4.0,1.0,106.518,0.0,2.0,0.48,0.0,0.423,205.572
189.75302,0.373060492812,2003,3.0,1.0,96.182,0.0,9.0,0.482,0.0,0.499,179.316
422.16444,0.468772752057,2002,4.0,0.113,129.486,0.0,4.0,0.499,0.0,0.349,410.593
231.73179,0.373060492812,2001,4.0,0.637,160.478,0.0,5.0,0.713,0.0,0.672,227.376
250.25261,0.606338757713,2005,4.0,0.0,108.271,0.0,2.0,0.03,0.0,0.284,236.826
240.19546,0.381722712879,2005,4.0,0.672,166.994,0.0,11.0,0.341,0.0,0.447,237.174
243.59138,0.390660522723,1968,4.0,0.049,99.551,0.0,2.0,0.335,1.0,0.275,234.011
235.54567,0.582867062444,1986,4.0,0.277,162.731,0.0,0.0,0.028,0.0,0.356,223.376
308.24444,0.457841156094,2004,4.0,0.869,93.977,0.0,6.0,0.163,0.0,0.243,308.244
239.51628,0.431351964324,1991,4.0,0.281,84.185,0.0,1.0,0.475,1.0,0.72,226.865
210.88608,0.425447821927,0,4.0,0.0,99.343,0.0,9.0,0.074,0.0,0.086,199.779
241.89342,0.513416573888,2006,1.0,0.0,95.116,0.0,0.0,0.615,0.0,0.846,228.287
164.04853,0.477871394385,0,4.0,0.004,107.471,0.0,4.0,0.888,1.0,0.688,160.763
134.37342,0.38910077628,1963,1.0,0.0,133.332,0.0,9.0,0.739,1.0,0.496,122.294
299.44118,0.492224126286,2003,4.0,0.0,180.082,0.0,0.0,0.556,0.0,0.554,287.486
298.13506,0.418738334717,0,1.0,0.0,93.759,0.0,9.0,0.581,0.0,0.555,298.135
341.78567,0.587039629966,1982,4.0,0.281,195.796,0.0,5.0,0.465,0.0,0.533,335.685
160.23465,0.53105019318,1989,4.0,0.353,129.875,0.0,5.0,0.47,1.0,0.404,157.199
272.79628,0.566249166438,1991,4.0,0.4,141.612,0.0,9.0,0.593,0.0,0.554,260.748
300.82567,0.499390801298,1998,4.0,0.35,113.941,0.0,2.0,0.355,1.0,0.472,280.921
150.282,0.382231850332,1967,4.0,1.0,106.093,0.0,5.0,0.81,0.0,0.733,141.897
321.12281,0.350621513133,0,5.0,0.722,117.584,0.0,11.0,0.332,1.0,0.307,317.887
238.21016,0.540252383838,1981,4.0,0.502,119.737,0.0,2.0,0.341,1.0,0.404,224.52
144.95302,0.350841641207,1999,4.0,0.262,130.057,0.0,8.0,0.015,1.0,0.325,138.826
191.21587,0.322653163262,2006,1.0,0.0,78.67,0.0,5.0,0.0,1.0,0.283,191.216
206.75873,0.383557469777,1974,4.0,0.157,168.879,0.0,7.0,0.058,1.0,0.325,195.048
26.56608,0.437308478038,2003,4.0,0.0,188.709,0.0,11.0,0.49,0.0,0.527,24.288
269.71383,0.740373515795,0,4.0,0.351,97.009,0.0,2.0,0.778,1.0,0.749,255.228
241.71057,0.550917938283,1976,4.0,0.235,106.149,0.0,4.0,0.289,1.0,0.191,237.366
191.84281,0.525101180239,2009,4.0,0.676,93.983,0.0,6.0,0.213,1.0,0.211,188.389
238.05342,0.400624308692,0,5.0,0.765,143.306,0.0,2.0,0.323,1.0,0.495,229.715
461.89669,0.614346005888,2007,4.0,0.267,142.548,0.0,2.0,0.0,1.0,0.0,445.33
196.54485,0.57027047947,1996,5.0,0.836,74.139,0.0,9.0,0.85,1.0,0.795,186.839
243.77424,0.40055980488,1982,3.0,0.88,88.905,0.0,4.0,0.478,1.0,0.566,233.523
320.80934,0.295497884347,0,4.0,1.0,120.066,0.0,10.0,0.759,0.0,0.64,301.558
220.55138,0.407366019072,0,4.0,0.0,134.496,0.0,7.0,0.399,1.0,0.565,211.679
191.26812,0.50042382202,1964,3.0,1.0,158.847,0.0,10.0,0.247,0.0,0.32,180.019
214.9873,0.434137140311,2008,4.0,0.432,119.612,0.0,1.0,0.66,1.0,0.5,207.337
220.89098,0.71848128581,2010,1.0,0.738,86.66,0.0,1.0,0.08,1.0,0.214,213.908
251.11465,0.434137140311,2008,4.0,0.398,160.031,0.0,7.0,0.641,0.0,0.56,247.089
374.20363,0.755817702881,2009,3.0,0.0,128.002,0.0,10.0,0.884,0.0,0.79,361.808
268.59057,0.804830427831,2006,4.0,0.677,175.981,0.0,7.0,0.663,1.0,0.718,268.591
269.76608,0.453372692887,1984,4.0,0.449,103.039,0.0,8.0,0.428,0.0,0.514,257.051
225.82812,0.56098991617,2004,4.0,0.795,150.069,0.0,7.0,0.132,0.0,0.07,199.93
284.18567,0.869460640547,2000,4.0,1.0,104.551,0.0,10.0,0.118,1.0,0.329,274.738
203.88526,0.602637393412,2008,4.0,0.0,45.036,0.0,9.0,0.308,0.0,0.407,199.285
176.69179,0.434137140311,2008,4.0,1.0,104.125,0.0,9.0,0.0,0.0,0.0,176.692
271.33342,0.497417807383,1998,4.0,0.432,137.828,0.0,5.0,0.295,0.0,0.447,265.416
248.58077,0.804830427831,2004,4.0,1.0,120.993,0.0,7.0,0.347,1.0,0.396,219.696
216.99873,0.434137140311,2008,4.0,0.481,115.077,0.0,2.0,0.061,0.0,0.059,214.094
182.88281,0.385544632421,1988,3.0,1.0,110.49,0.0,10.0,0.725,1.0,0.65,174.417
251.55873,0.804830427831,2002,4.0,0.964,126.219,0.0,4.0,0.272,1.0,0.282,246.161
207.62077,0.519288120408,1988,4.0,0.822,127.597,0.0,4.0,0.252,1.0,0.359,207.621
270.81098,0.838447767795,2009,4.0,0.952,82.377,0.0,0.0,0.598,1.0,0.63,263.639
348.57751,0.588208866514,2001,3.0,0.526,144.309,0.0,2.0,0.293,0.0,0.463,324.807
219.66322,0.759102227304,0,4.0,0.953,149.979,0.0,7.0,0.459,1.0,0.504,212.01
200.202,1.02125558749,2001,4.0,0.841,125.14,0.0,1.0,0.092,1.0,0.331,185.197
239.3073,0.514569362664,1990,3.0,0.21,95.749,0.0,7.0,1.0,1.0,0.808,225.071
308.37506,0.615661468739,0,3.0,0.902,108.327,0.0,3.0,0.103,1.0,0.437,290.778
219.08853,0.661382924338,0,4.0,1.0,120.747,0.0,2.0,0.016,0.0,0.272,206.362
216.76363,0.783677407954,0,7.0,0.113,194.01,0.0,1.0,0.551,0.0,0.645,210.245
277.15873,0.0,0,7.0,0.437,59.554,0.0,10.0,0.534,1.0,0.605,273.601
358.21669,0.600601187228,1994,4.0,0.841,119.574,0.0,5.0,0.366,1.0,0.333,358.217
226.24608,0.401834768166,1998,5.0,1.0,85.685,0.0,10.0,0.751,0.0,0.807,214.187
309.15873,0.608018189191,2005,4.0,1.0,141.975,0.0,1.0,0.59,1.0,0.523,309.159
200.07138,0.675191947152,0,4.0,0.086,86.957,0.0,6.0,0.312,0.0,0.532,193.399
273.8673,0.514849879573,2007,3.0,0.864,98.035,0.0,9.0,0.941,0.0,0.722,255.094
205.89669,0.551768572656,0,4.0,1.0,161.669,0.0,5.0,0.541,0.0,0.548,203.883
225.17506,0.693524720237,2009,4.0,0.391,90.004,0.0,3.0,0.75,1.0,0.702,213.606
224.67873,0.792047551477,2009,4.0,0.847,147.967,0.0,11.0,0.429,0.0,0.45,218.006
239.35955,0.63858801235,2009,4.0,0.821,113.021,0.0,2.0,0.077,0.0,0.149,224.142
178.75546,0.359953167865,2006,4.0,0.033,166.891,0.0,1.0,0.654,1.0,0.64,171.172
272.14322,0.355050450485,0,7.0,1.0,94.368,0.0,5.0,0.081,0.0,0.446,256.267
201.79546,0.788805935162,2008,4.0,0.301,147.49,0.0,4.0,0.398,1.0,0.429,191.994
205.45261,0.783677407954,2009,3.0,0.993,122.299,0.0,0.0,0.931,1.0,0.821,200.127
395.72853,0.854637828218,2010,4.0,0.0,130.014,0.0,4.0,0.372,0.0,0.348,385.834
229.58975,0.843430844215,0,4.0,0.426,145.304,0.0,1.0,0.098,1.0,0.179,224.856
122.04363,0.568430226383,0,5.0,0.752,141.692,0.0,9.0,0.084,1.0,0.229,116.152
205.322,0.701627187244,2004,4.0,0.453,99.116,0.0,7.0,0.53,1.0,0.326,201.433
231.81016,0.837714708582,2008,4.0,0.594,135.794,0.0,0.0,0.392,1.0,0.55,229.634
397.34812,0.63858801235,2009,4.0,0.845,107.399,0.0,7.0,0.353,1.0,0.555,397.348
237.34812,0.916053228284,2005,4.0,0.544,141.598,0.0,11.0,0.735,1.0,0.719,228.705
148.89751,0.916053228284,2008,4.0,0.439,131.02,0.0,9.0,0.478,1.0,0.64,143.842
307.51302,0.916053228284,2002,4.0,1.0,130.965,0.0,8.0,0.536,1.0,0.712,294.255
249.23383,0.916053228284,2008,5.0,0.82,115.328,0.0,8.0,0.315,1.0,0.482,233.198
244.68853,0.916053228284,2008,4.0,0.998,131.113,0.0,9.0,0.672,1.0,0.572,233.163
311.27465,0.916053228284,2002,4.0,0.683,146.503,0.0,5.0,0.492,1.0,0.597,295.48
228.77995,0.916053228284,2001,4.0,0.963,217.27,0.0,9.0,0.617,1.0,0.64,218.761
234.89261,0.916053228284,2008,4.0,1.0,87.082,0.0,4.0,0.206,0.0,0.294,208.689
268.38159,0.860277168019,2000,4.0,0.549,86.722,0.0,4.0,0.065,1.0,0.329,260.505
291.60444,0.916053228284,2005,4.0,1.0,122.991,0.0,11.0,0.357,0.0,0.524,271.012
273.47546,0.916053228284,2000,4.0,0.961,139.81,0.0,11.0,0.691,0.0,0.774,258.084
389.95546,0.40692529152,0,3.0,0.0,134.072,0.0,0.0,0.023,1.0,0.239,378.218
493.06077,0.397289699287,0,4.0,1.0,123.982,0.0,7.0,0.906,1.0,0.655,474.03
471.45751,0.350022630523,2002,4.0,0.208,131.988,0.0,11.0,0.42,0.0,0.174,468.364
397.68771,0.415724508759,2005,4.0,0.0,127.942,0.0,2.0,0.574,0.0,0.497,359.387
346.30485,0.405625722507,2006,4.0,0.0,128.968,0.0,11.0,0.459,0.0,0.43,342.076
332.19873,0.514269744174,2006,4.0,0.439,130.004,0.0,9.0,0.742,0.0,0.509,328.435
205.60934,0.557201594911,2009,4.0,1.0,122.996,0.0,6.0,0.182,1.0,0.325,205.609
357.642,0.0,2007,4.0,1.0,127.981,0.0,11.0,0.227,0.0,0.484,352.287
397.16526,0.755817702881,2009,1.0,1.0,85.325,0.0,1.0,0.39,1.0,0.397,367.253
340.63628,0.416465418673,0,3.0,1.0,85.36,0.0,6.0,0.663,0.0,0.649,332.835
366.13179,0.40639552284,2002,4.0,1.0,120.05,0.0,1.0,0.585,0.0,0.348,362.347
421.61587,0.529013562035,2005,4.0,0.0,125.456,0.0,7.0,0.018,1.0,0.237,412.317
191.9473,0.515754311892,2001,4.0,0.921,122.769,0.0,1.0,0.684,1.0,0.49,189.411
247.74485,0.527789906983,2008,3.0,1.0,84.0,0.0,9.0,0.587,0.0,0.511,238.393
223.60771,1.02125558749,2007,4.0,1.0,123.574,0.0,1.0,0.846,0.0,0.747,218.651
263.00036,0.735765692951,1982,4.0,0.292,140.389,0.0,11.0,0.495,0.0,0.47,263.0
232.48934,0.488001559755,0,4.0,0.793,100.016,0.0,7.0,0.017,1.0,0.275,229.773
206.28853,0.575488703378,1986,1.0,0.0,190.794,0.0,6.0,0.588,0.0,0.61,201.979
215.2224,0.586311859258,1986,4.0,0.649,96.732,0.0,8.0,0.325,0.0,0.39,211.516
205.94893,0.606630151729,1986,5.0,1.0,85.09,0.0,6.0,0.024,1.0,0.29,203.691
207.59465,1.02125558749,2001,4.0,1.0,122.846,0.0,4.0,0.431,0.0,0.254,202.141
221.90975,0.598458500982,2005,4.0,1.0,159.976,0.0,10.0,0.278,1.0,0.183,207.906
274.78159,1.02125558749,1996,4.0,0.379,126.09,0.0,11.0,0.573,0.0,0.496,268.597
321.04444,1.02125558749,2005,4.0,0.793,184.24,0.0,1.0,0.659,0.0,0.185,321.044
211.87873,0.528380799974,0,4.0,0.626,113.05,0.0,8.0,0.0,0.0,0.152,202.025
416.522,1.02125558749,2005,4.0,1.0,98.045,0.0,7.0,0.463,1.0,0.455,402.059
179.1473,0.479312794466,0,4.0,0.739,112.488,0.0,9.0,0.349,0.0,0.448,165.999
408.81587,0.346642716277,0,4.0,0.549,127.846,0.0,10.0,0.791,0.0,0.558,398.518
431.882,0.388496564358,2000,1.0,0.0,138.026,0.0,4.0,0.246,0.0,0.296,427.218
51.46077,1.02125558749,1997,4.0,0.952,111.921,0.0,8.0,0.074,1.0,0.405,51.461
482.01098,0.501702048243,0,4.0,1.0,115.169,0.0,6.0,0.655,0.0,0.631,463.139
237.322,0.650665868274,2001,4.0,0.05,97.996,0.0,5.0,0.007,1.0,0.377,224.67
239.80363,1.02125558749,2001,4.0,1.0,117.857,0.0,6.0,0.031,0.0,0.332,236.269
89.15546,0.879236744738,2000,3.0,0.429,207.175,0.0,6.0,0.335,0.0,0.11,89.155
190.22322,0.389484372459,0,4.0,0.0,133.213,0.0,7.0,0.513,1.0,0.536,176.263
326.32118,0.590800354855,0,4.0,1.0,87.581,0.0,11.0,0.179,0.0,0.388,326.321
297.89995,1.02125558749,2001,4.0,0.869,124.702,0.0,9.0,0.359,1.0,0.419,284.81
244.45342,1.02125558749,1996,4.0,1.0,63.19,0.0,1.0,0.583,1.0,0.538,229.436
